Building,Date,ExpId,SSID,Addr,RSSI
rdc,2021-05-25,6.1,uha,3890a5600b40,-95.0
rdc,2021-05-25,6.1,uha,3890a54ca360,-70.0
rdc,2021-05-25,6.1,uha,3890a5573840,-86.0
rdc,2021-05-25,6.1,uha,3890a5503e60,-81.0
rdc,2021-05-25,6.1,uha,3890a54ca360,-76.0
rdc,2021-05-25,6.1,uha,3890a5298a00,-94.0
rdc,2021-05-25,6.1,uha,3890a5505380,-93.0
rdc,2021-05-25,6.1,uha,3890a5505380,-85.0
rdc,2021-05-25,6.1,uha,3890a549a1e0,-92.0
rdc,2021-05-25,6.1,uha,3890a5600b40,-92.0
rdc,2021-05-25,6.1,uha,3890a5298a00,-92.0
rdc,2021-05-25,6.1,uha,3890a549a1e0,-91.0
rdc,2021-05-25,6.1,uha,3890a5505380,-91.0
rdc,2021-05-25,6.1,uha,3890a5573840,-88.0
rdc,2021-05-25,6.1,uha,3890a5503e60,-85.0
rdc,2021-05-25,6.1,uha,3890a54ca360,-74.0
rdc,2021-05-25,6.1,uha,3890a5298a00,-94.0
rdc,2021-05-25,6.1,uha,3890a549a1e0,-90.0
rdc,2021-05-25,6.1,uha,3890a5573840,-89.0
rdc,2021-05-25,6.1,uha,3890a5503e60,-88.0
rdc,2021-05-25,6.1,uha,3890a5503e60,-90.0
rdc,2021-05-25,6.1,uha,3890a54ca360,-80.0
rdc,2021-05-25,6.1,uha,3890a5298a00,-95.0
rdc,2021-05-25,6.1,uha,3890a549a1e0,-93.0
rdc,2021-05-25,6.1,uha,3890a5573840,-87.0
rdc,2021-05-25,6.1,uha,3890a5503e60,-85.0
rdc,2021-05-25,6.1,uha,3890a54ca360,-69.0
rdc,2021-05-25,6.1,uha,3890a5505380,-84.0
rdc,2021-05-25,6.1,uha,3890a5505380,-95.0
rdc,2021-05-25,6.1,uha,3890a5573840,-85.0
rdc,2021-05-25,6.1,uha,3890a5503e60,-85.0
rdc,2021-05-25,6.1,uha,3890a54ca360,-78.0
rdc,2021-05-25,6.1,uha,3890a5600b40,-95.0
rdc,2021-05-25,6.1,uha,3890a5298a00,-94.0
rdc,2021-05-25,6.1,uha,3890a549a1e0,-92.0
rdc,2021-05-25,6.1,uha,3890a5573840,-87.0
rdc,2021-05-25,7.0,uha,3890a54ca360,-72.0
rdc,2021-05-25,7.0,uha,3890a5298a00,-96.0
rdc,2021-05-25,7.0,uha,3890a54ca360,-72.0
rdc,2021-05-25,7.0,uha,3890a54ca360,-73.0
rdc,2021-05-25,7.0,uha,3890a54ca360,-75.0
rdc,2021-05-25,7.0,uha,3890a54ca360,-75.0
rdc,2021-05-25,7.0,uha,3890a54ca360,-75.0
rdc,2021-05-25,7.0,uha,3890a5298a00,-95.0
rdc,2021-05-25,7.0,uha,3890a54ca360,-75.0
rdc,2021-05-25,7.0,uha,3890a54ca360,-75.0
rdc,2021-05-25,7.0,uha,3890a54ca360,-75.0
rdc,2021-05-25,7.0,uha,3890a54ca360,-75.0
rdc,2021-05-25,7.0,uha,3890a54ca360,-75.0
rdc,2021-05-25,7.0,uha,3890a54ca360,-71.0
rdc,2021-05-25,7.0,uha,3890a54ca360,-74.0
rdc,2021-05-25,7.0,uha,3890a54ca360,-74.0
rdc,2021-05-25,7.0,uha,3890a54ca360,-75.0
rdc,2021-05-25,7.0,uha,3890a54ca360,-75.0
rdc,2021-05-25,7.0,uha,3890a54ca360,-75.0
rdc,2021-05-25,7.0,uha,3890a54ca360,-75.0
rdc,2021-05-25,7.0,uha,3890a54ca360,-75.0
rdc,2021-05-25,7.0,uha,3890a54ca360,-75.0
rdc,2021-05-25,7.0,uha,3890a54ca360,-76.0
rdc,2021-05-25,7.0,uha,3890a54ca360,-75.0
rdc,2021-05-25,7.0,uha,3890a54ca360,-74.0
rdc,2021-05-25,7.0,uha,3890a54ca360,-73.0
rdc,2021-05-25,7.0,uha,3890a54ca360,-74.0
rdc,2021-05-25,7.0,uha,3890a54ca360,-75.0
rdc,2021-05-25,7.0,uha,3890a54ca360,-75.0
rdc,2021-05-25,7.0,uha,3890a54ca360,-74.0
rdc,2021-05-25,7.0,uha,3890a54ca360,-75.0
rdc,2021-05-25,7.0,uha,3890a54ca360,-75.0
rdc,2021-05-25,7.0,uha,3890a54ca360,-74.0
rdc,2021-05-25,7.0,uha,3890a54ca360,-74.0
rdc,2021-05-25,7.1,uha,3890a549a1e0,-88.0
rdc,2021-05-25,7.1,uha,3890a5298a00,-91.0
rdc,2021-05-25,7.1,uha,3890a54ca360,-87.0
rdc,2021-05-25,7.1,uha,3890a5298a00,-92.0
rdc,2021-05-25,7.1,uha,3890a54ca360,-87.0
rdc,2021-05-25,7.1,uha,3890a549a1e0,-86.0
rdc,2021-05-25,7.1,uha,3890a5505380,-75.0
rdc,2021-05-25,7.1,uha,3890a5503e60,-74.0
rdc,2021-05-25,7.1,uha,3890a5298a00,-93.0
rdc,2021-05-25,7.1,uha,3890a54ca360,-91.0
rdc,2021-05-25,7.1,uha,3890a5573840,-90.0
rdc,2021-05-25,7.1,uha,3890a5503e60,-72.0
rdc,2021-05-25,7.1,uha,3890a549a1e0,-85.0
rdc,2021-05-25,7.1,uha,3890a54ca360,-85.0
rdc,2021-05-25,7.1,uha,3890a5503e60,-73.0
rdc,2021-05-25,7.1,uha,3890a5573840,-92.0
rdc,2021-05-25,7.1,uha,3890a5298a00,-92.0
rdc,2021-05-25,7.1,uha,3890a54ca360,-87.0
rdc,2021-05-25,7.1,uha,3890a549a1e0,-86.0
rdc,2021-05-25,7.1,uha,3890a5505380,-76.0
rdc,2021-05-25,7.1,uha,3890a549a1e0,-86.0
rdc,2021-05-25,7.1,uha,3890a5573840,-90.0
rdc,2021-05-25,7.1,uha,3890a549a1e0,-84.0
rdc,2021-05-25,7.1,uha,3890a54ca360,-83.0
rdc,2021-05-25,7.1,uha,3890a5505380,-74.0
rdc,2021-05-25,7.1,uha,3890a5503e60,-68.0
rdc,2021-05-25,7.1,uha,3890a5298a00,-92.0
rdc,2021-05-25,7.1,uha,3890a5573840,-92.0
rdc,2021-05-25,7.1,uha,3890a5503e60,-73.0
rdc,2021-05-25,7.1,uha,3890a5298a00,-92.0
rdc,2021-05-25,7.1,uha,3890a5503e60,-71.0
rdc,2021-05-25,7.1,uha,3890a5503e60,-68.0
rdc,2021-05-25,7.1,uha,3890a5505380,-71.0
rdc,2021-05-25,7.1,uha,3890a5600b40,-96.0
rdc,2021-05-25,7.1,uha,3890a5573840,-91.0
rdc,2021-05-25,7.1,uha,3890a5298a00,-94.0
rdc,2021-05-25,7.1,uha,3890a54ca360,-89.0
rdc,2021-05-25,7.1,uha,3890a549a1e0,-86.0
rdc,2021-05-25,7.1,uha,3890a5505380,-72.0
rdc,2021-05-25,8.0,uha,3890a549a1e0,-68.0
rdc,2021-05-25,8.0,uha,3890a5503e60,-78.0
rdc,2021-05-25,8.0,uha,3890a54ca360,-74.0
rdc,2021-05-25,8.0,uha,3890a5600b40,-94.0
rdc,2021-05-25,8.0,uha,3890a5505380,-88.0
rdc,2021-05-25,8.0,uha,3890a5573840,-85.0
rdc,2021-05-25,8.0,uha,3890a5503e60,-80.0
rdc,2021-05-25,8.0,uha,3890a54ca360,-74.0
rdc,2021-05-25,8.0,uha,3890a549a1e0,-68.0
rdc,2021-05-25,8.0,uha,3890a5505380,-83.0
rdc,2021-05-25,8.0,uha,3890a5600b40,-93.0
rdc,2021-05-25,8.0,uha,3890a5573840,-85.0
rdc,2021-05-25,8.0,uha,3890a5505380,-82.0
rdc,2021-05-25,8.0,uha,3890a54ca360,-78.0
rdc,2021-05-25,8.0,uha,3890a5503e60,-77.0
rdc,2021-05-25,8.0,uha,3890a549a1e0,-71.0
rdc,2021-05-25,8.0,uha,3890a5298a00,-96.0
rdc,2021-05-25,8.0,uha,3890a5600b40,-93.0
rdc,2021-05-25,8.0,uha,3890a5573840,-87.0
rdc,2021-05-25,8.0,uha,3890a54ca360,-75.0
rdc,2021-05-25,8.0,uha,3890a549a1e0,-73.0
rdc,2021-05-25,8.0,uha,3890a5600b40,-94.0
rdc,2021-05-25,8.0,uha,3890a5573840,-86.0
rdc,2021-05-25,8.0,uha,3890a5503e60,-79.0
rdc,2021-05-25,8.0,uha,3890a54ca360,-76.0
rdc,2021-05-25,8.0,uha,3890a549a1e0,-70.0
rdc,2021-05-25,8.0,uha,3890a5503e60,-82.0
rdc,2021-05-25,8.0,uha,3890a5505380,-84.0
rdc,2021-05-25,8.0,uha,3890a5600b40,-94.0
rdc,2021-05-25,8.0,uha,3890a5298a00,-93.0
rdc,2021-05-25,8.0,uha,3890a5573840,-88.0
rdc,2021-05-25,8.0,uha,3890a5505380,-83.0
rdc,2021-05-25,8.0,uha,3890a54ca360,-74.0
rdc,2021-05-25,8.0,uha,3890a549a1e0,-66.0
rdc,2021-05-25,8.0,uha,3890a5298a00,-96.0
rdc,2021-05-25,8.0,uha,3890a5600b40,-95.0
rdc,2021-05-25,8.0,uha,3890a5573840,-87.0
rdc,2021-05-25,8.0,uha,3890a5503e60,-80.0
rdc,2021-05-25,8.0,uha,3890a5505380,-86.0
rdc,2021-05-25,8.0,uha,3890a5298a00,-95.0
rdc,2021-05-25,8.1,uha,3890a54ca360,-87.0
rdc,2021-05-25,8.1,uha,3890a5298a00,-92.0
rdc,2021-05-25,8.1,uha,3890a5573840,-94.0
rdc,2021-05-25,8.1,uha,3890a5600b40,-96.0
rdc,2021-05-25,8.1,uha,3890a549a1e0,-72.0
rdc,2021-05-25,8.1,uha,3890a5503e60,-80.0
rdc,2021-05-25,8.1,uha,3890a5505380,-85.0
rdc,2021-05-25,8.1,uha,3890a5505380,-84.0
rdc,2021-05-25,8.1,uha,3890a5503e60,-77.0
rdc,2021-05-25,8.1,uha,3890a5505380,-85.0
rdc,2021-05-25,8.1,uha,3890a54ca360,-88.0
rdc,2021-05-25,8.1,uha,3890a5298a00,-92.0
rdc,2021-05-25,8.1,uha,3890a5600b40,-95.0
rdc,2021-05-25,8.1,uha,3890a549a1e0,-75.0
rdc,2021-05-25,8.1,uha,3890a5503e60,-75.0
rdc,2021-05-25,8.1,uha,3890a5573840,-92.0
rdc,2021-05-25,8.1,uha,3890a5298a00,-92.0
rdc,2021-05-25,8.1,uha,3890a5573840,-92.0
rdc,2021-05-25,8.1,uha,3890a54ca360,-89.0
rdc,2021-05-25,8.1,uha,3890a5298a00,-92.0
rdc,2021-05-25,8.1,uha,3890a54ca360,-88.0
rdc,2021-05-25,8.1,uha,3890a54ca360,-93.0
rdc,2021-05-25,8.1,uha,3890a5298a00,-92.0
rdc,2021-05-25,8.1,uha,3890a54ca360,-88.0
rdc,2021-05-25,8.1,uha,3890a5298a00,-91.0
rdc,2021-05-25,8.1,uha,3890a54ca360,-89.0
rdc,2021-05-25,8.1,uha,3890a5298a00,-92.0
rdc,2021-05-25,8.1,uha,3890a5600b40,-95.0
rdc,2021-05-25,8.1,uha,3890a54ca360,-89.0
rdc,2021-05-25,8.1,uha,3890a54ca360,-92.0
rdc,2021-05-25,8.1,uha,3890a5298a00,-93.0
rdc,2021-05-25,8.1,uha,3890a54ca360,-94.0
rdc,2021-05-25,8.1,uha,3890a5298a00,-94.0
rdc,2021-05-25,8.1,uha,3890a5298a00,-92.0
rdc,2021-05-25,8.1,uha,3890a549a1e0,-70.0
rdc,2021-05-25,8.1,uha,3890a54ca360,-88.0
rdc,2021-05-25,9.0,uha,3890a5600b40,-96.0
rdc,2021-05-25,9.0,uha,3890a5503e60,-76.0
rdc,2021-05-25,9.0,uha,3890a549a1e0,-90.0
rdc,2021-05-25,9.0,uha,3890a5298a00,-91.0
rdc,2021-05-25,9.0,uha,3890a5600b40,-93.0
rdc,2021-05-25,9.0,uha,3890a5505380,-75.0
rdc,2021-05-25,9.0,uha,3890a5503e60,-76.0
rdc,2021-05-25,9.0,uha,3890a5298a00,-91.0
rdc,2021-05-25,9.0,uha,3890a549a1e0,-91.0
rdc,2021-05-25,9.0,uha,3890a5600b40,-94.0
rdc,2021-05-25,9.0,uha,3890a549a1e0,-93.0
rdc,2021-05-25,9.0,uha,3890a549a1e0,-91.0
rdc,2021-05-25,9.0,uha,3890a54ca360,-92.0
rdc,2021-05-25,9.0,uha,3890a5298a00,-92.0
rdc,2021-05-25,9.0,uha,3890a5600b40,-94.0
rdc,2021-05-25,9.0,uha,3890a5505380,-74.0
rdc,2021-05-25,9.0,uha,3890a5503e60,-74.0
rdc,2021-05-25,9.0,uha,3890a5505380,-87.0
rdc,2021-05-25,9.0,uha,3890a5298a00,-90.0
rdc,2021-05-25,9.0,uha,3890a5503e60,-81.0
rdc,2021-05-25,9.0,uha,3890a54ca360,-93.0
rdc,2021-05-25,9.0,uha,3890a549a1e0,-91.0
rdc,2021-05-25,9.0,uha,3890a5298a00,-91.0
rdc,2021-05-25,9.0,uha,3890a54ca360,-91.0
rdc,2021-05-25,9.0,uha,3890a5503e60,-72.0
rdc,2021-05-25,9.0,uha,3890a54ca360,-93.0
rdc,2021-05-25,9.0,uha,3890a5600b40,-93.0
rdc,2021-05-25,9.0,uha,3890a5505380,-74.0
rdc,2021-05-25,9.0,uha,3890a5298a00,-94.0
rdc,2021-05-25,9.0,uha,3890a5503e60,-73.0
rdc,2021-05-25,9.0,uha,3890a5505380,-75.0
rdc,2021-05-25,9.0,uha,3890a549a1e0,-89.0
rdc,2021-05-25,9.0,uha,3890a54ca360,-92.0
rdc,2021-05-25,9.0,uha,3890a5298a00,-92.0
rdc,2021-05-25,9.0,uha,3890a5505380,-73.0
rdc,2021-05-25,9.0,uha,3890a549a1e0,-90.0
rdc,2021-05-25,9.0,uha,3890a5600b40,-95.0
rdc,2021-05-25,9.0,uha,3890a5503e60,-68.0
rdc,2021-05-25,9.1,uha,3890a54ca360,-84.0
rdc,2021-05-25,9.1,uha,3890a54ca360,-85.0
rdc,2021-05-25,9.1,uha,3890a5298a00,-89.0
rdc,2021-05-25,9.1,uha,3890a54ca360,-86.0
rdc,2021-05-25,9.1,uha,3890a54ca360,-85.0
rdc,2021-05-25,9.1,uha,3890a5298a00,-91.0
rdc,2021-05-25,9.1,uha,3890a5298a00,-89.0
rdc,2021-05-25,9.1,uha,3890a54ca360,-86.0
rdc,2021-05-25,9.1,uha,3890a5298a00,-90.0
rdc,2021-05-25,9.1,uha,3890a54ca360,-84.0
rdc,2021-05-25,9.1,uha,3890a5298a00,-91.0
rdc,2021-05-25,9.1,uha,3890a54ca360,-83.0
rdc,2021-05-25,9.1,uha,3890a5298a00,-89.0
rdc,2021-05-25,9.1,uha,3890a54ca360,-84.0
rdc,2021-05-25,9.1,uha,3890a5298a00,-83.0
rdc,2021-05-25,9.1,uha,3890a5298a00,-88.0
rdc,2021-05-25,9.1,uha,3890a54ca360,-84.0
rdc,2021-05-25,9.1,uha,3890a5298a00,-89.0
rdc,2021-05-25,9.1,uha,3890a54ca360,-83.0
rdc,2021-05-25,9.1,uha,3890a5298a00,-88.0
rdc,2021-05-25,9.1,uha,3890a54ca360,-85.0
rdc,2021-05-25,9.1,uha,3890a5298a00,-89.0
rdc,2021-05-25,9.1,uha,3890a54ca360,-85.0
rdc,2021-05-25,9.1,uha,3890a54ca360,-85.0
rdc,2021-05-25,9.1,uha,3890a54ca360,-85.0
rdc,2021-05-25,9.1,uha,3890a5298a00,-89.0
rdc,2021-05-25,9.1,uha,3890a54ca360,-84.0
rdc,2021-05-25,9.1,uha,3890a5298a00,-88.0
rdc,2021-05-25,9.1,uha,3890a54ca360,-84.0
rdc,2021-05-25,9.1,uha,3890a5298a00,-89.0
rdc,2021-05-25,9.1,uha,3890a54ca360,-84.0
rdc,2021-05-25,9.1,uha,3890a5298a00,-89.0
rdc,2021-05-25,9.1,uha,3890a54ca360,-84.0
rdc,2021-05-25,9.1,uha,3890a5298a00,-88.0
rdc,2021-05-25,9.1,uha,3890a54ca360,-84.0
rdc,2021-05-25,10.0,uha,3890a5503e60,-60.0
rdc,2021-05-25,10.0,uha,3890a5505380,-76.0
rdc,2021-05-25,10.0,uha,3890a5600b40,-91.0
rdc,2021-05-25,10.0,uha,3890a5503e60,-61.0
rdc,2021-05-25,10.0,uha,3890a5505380,-76.0
rdc,2021-05-25,10.0,uha,3890a54ca360,-87.0
rdc,2021-05-25,10.0,uha,3890a5600b40,-89.0
rdc,2021-05-25,10.0,uha,3890a5503e60,-61.0
rdc,2021-05-25,10.0,uha,3890a5505380,-76.0
rdc,2021-05-25,10.0,uha,3890a5298a00,-85.0
rdc,2021-05-25,10.0,uha,3890a54ca360,-86.0
rdc,2021-05-25,10.0,uha,3890a5298a00,-85.0
rdc,2021-05-25,10.0,uha,3890a5600b40,-89.0
rdc,2021-05-25,10.0,uha,3890a5503e60,-58.0
rdc,2021-05-25,10.0,uha,3890a5505380,-76.0
rdc,2021-05-25,10.0,uha,3890a5298a00,-84.0
rdc,2021-05-25,10.0,uha,3890a54ca360,-87.0
rdc,2021-05-25,10.0,uha,3890a5600b40,-90.0
rdc,2021-05-25,10.0,uha,3890a5503e60,-60.0
rdc,2021-05-25,10.0,uha,3890a5505380,-76.0
rdc,2021-05-25,10.0,uha,3890a5298a00,-85.0
rdc,2021-05-25,10.0,uha,3890a54ca360,-83.0
rdc,2021-05-25,10.0,uha,3890a5505380,-76.0
rdc,2021-05-25,10.0,uha,3890a5503e60,-61.0
rdc,2021-05-25,10.0,uha,3890a5505380,-76.0
rdc,2021-05-25,10.0,uha,3890a54ca360,-88.0
rdc,2021-05-25,10.0,uha,3890a5503e60,-59.0
rdc,2021-05-25,10.0,uha,3890a5298a00,-85.0
rdc,2021-05-25,10.0,uha,3890a5600b40,-92.0
rdc,2021-05-25,10.0,uha,3890a54ca360,-87.0
rdc,2021-05-25,10.0,uha,3890a5600b40,-93.0
rdc,2021-05-25,10.0,uha,3890a5503e60,-61.0
rdc,2021-05-25,10.0,uha,3890a5505380,-76.0
rdc,2021-05-25,10.0,uha,3890a54ca360,-86.0
rdc,2021-05-25,10.0,uha,3890a5298a00,-86.0
rdc,2021-05-25,10.0,uha,3890a5600b40,-89.0
rdc,2021-05-25,10.0,uha,3890a5298a00,-87.0
rdc,2021-05-25,10.0,uha,3890a54ca360,-86.0
rdc,2021-05-25,10.0,uha,3890a5298a00,-86.0
rdc,2021-05-25,10.0,uha,3890a5600b40,-90.0
rdc,2021-05-25,10.1,uha,3890a5505380,-73.0
rdc,2021-05-25,10.1,uha,3890a5503e60,-57.0
rdc,2021-05-25,10.1,uha,3890a5298a00,-83.0
rdc,2021-05-25,10.1,uha,3890a5505380,-73.0
rdc,2021-05-25,10.1,uha,3890a5503e60,-57.0
rdc,2021-05-25,10.1,uha,3890a54ca360,-95.0
rdc,2021-05-25,10.1,uha,3890a5298a00,-84.0
rdc,2021-05-25,10.1,uha,3890a5298a00,-85.0
rdc,2021-05-25,10.1,uha,3890a5298a00,-84.0
rdc,2021-05-25,10.1,uha,3890a5505380,-73.0
rdc,2021-05-25,10.1,uha,3890a5503e60,-56.0
rdc,2021-05-25,10.1,uha,3890a5505380,-74.0
rdc,2021-05-25,10.1,uha,3890a5503e60,-57.0
rdc,2021-05-25,10.1,uha,3890a54ca360,-93.0
rdc,2021-05-25,10.1,uha,3890a5298a00,-84.0
rdc,2021-05-25,10.1,uha,3890a5505380,-73.0
rdc,2021-05-25,10.1,uha,3890a5503e60,-57.0
rdc,2021-05-25,10.1,uha,3890a5298a00,-84.0
rdc,2021-05-25,10.1,uha,3890a5505380,-73.0
rdc,2021-05-25,10.1,uha,3890a5298a00,-84.0
rdc,2021-05-25,10.1,uha,3890a5503e60,-58.0
rdc,2021-05-25,10.1,uha,3890a5505380,-73.0
rdc,2021-05-25,10.1,uha,3890a5503e60,-57.0
rdc,2021-05-25,10.1,uha,3890a5505380,-73.0
rdc,2021-05-25,10.1,uha,3890a5503e60,-57.0
rdc,2021-05-25,10.1,uha,3890a5298a00,-84.0
rdc,2021-05-25,10.1,uha,3890a5505380,-74.0
rdc,2021-05-25,10.1,uha,3890a5298a00,-83.0
rdc,2021-05-25,10.1,uha,3890a5298a00,-84.0
rdc,2021-05-25,10.1,uha,3890a5505380,-73.0
rdc,2021-05-25,10.1,uha,3890a5503e60,-56.0
rdc,2021-05-25,10.1,uha,3890a5503e60,-57.0
rdc,2021-05-25,11.0,uha,3890a5298a00,-75.0
rdc,2021-05-25,11.0,uha,3890a54ca360,-93.0
rdc,2021-05-25,11.0,uha,3890a5298a00,-76.0
rdc,2021-05-25,11.0,uha,3890a54ca360,-93.0
rdc,2021-05-25,11.0,uha,3890a5298a00,-75.0
rdc,2021-05-25,11.0,uha,3890a5298a00,-76.0
rdc,2021-05-25,11.0,uha,3890a5298a00,-75.0
rdc,2021-05-25,11.0,uha,3890a54ca360,-93.0
rdc,2021-05-25,11.0,uha,3890a5298a00,-74.0
rdc,2021-05-25,11.0,uha,3890a54ca360,-91.0
rdc,2021-05-25,11.0,uha,3890a5298a00,-74.0
rdc,2021-05-25,11.0,uha,3890a5298a00,-76.0
rdc,2021-05-25,11.0,uha,3890a54ca360,-93.0
rdc,2021-05-25,11.0,uha,3890a5298a00,-75.0
rdc,2021-05-25,11.0,uha,3890a54ca360,-93.0
rdc,2021-05-25,11.0,uha,3890a5298a00,-75.0
rdc,2021-05-25,11.0,uha,3890a54ca360,-92.0
rdc,2021-05-25,11.0,uha,3890a5298a00,-75.0
rdc,2021-05-25,11.0,uha,3890a54ca360,-92.0
rdc,2021-05-25,11.0,uha,3890a5298a00,-74.0
rdc,2021-05-25,11.0,uha,3890a54ca360,-91.0
rdc,2021-05-25,11.0,uha,3890a54ca360,-93.0
rdc,2021-05-25,11.0,uha,3890a5298a00,-75.0
rdc,2021-05-25,11.0,uha,3890a5298a00,-74.0
rdc,2021-05-25,11.0,uha,3890a54ca360,-92.0
rdc,2021-05-25,11.0,uha,3890a54ca360,-92.0
rdc,2021-05-25,11.0,uha,3890a5298a00,-74.0
rdc,2021-05-25,11.0,uha,3890a54ca360,-94.0
rdc,2021-05-25,11.0,uha,3890a54ca360,-91.0
rdc,2021-05-25,11.0,uha,3890a5298a00,-74.0
rdc,2021-05-25,11.0,uha,3890a5298a00,-73.0
rdc,2021-05-25,11.0,uha,3890a54ca360,-93.0
rdc,2021-05-25,11.0,uha,3890a54ca360,-94.0
rdc,2021-05-25,11.0,uha,3890a5298a00,-75.0
rdc,2021-05-25,11.1,uha,3890a54ca360,-91.0
rdc,2021-05-25,11.1,uha,3890a5503e60,-76.0
rdc,2021-05-25,11.1,uha,3890a5505380,-89.0
rdc,2021-05-25,11.1,uha,3890a5298a00,-79.0
rdc,2021-05-25,11.1,uha,3890a5505380,-80.0
rdc,2021-05-25,11.1,uha,3890a5503e60,-80.0
rdc,2021-05-25,11.1,uha,3890a549a1e0,-95.0
rdc,2021-05-25,11.1,uha,3890a54ca360,-90.0
rdc,2021-05-25,11.1,uha,3890a5298a00,-79.0
rdc,2021-05-25,11.1,uha,3890a54ca360,-97.0
rdc,2021-05-25,11.1,uha,3890a5503e60,-66.0
rdc,2021-05-25,11.1,uha,3890a5505380,-72.0
rdc,2021-05-25,11.1,uha,3890a5298a00,-77.0
rdc,2021-05-25,11.1,uha,3890a54ca360,-90.0
rdc,2021-05-25,11.1,uha,3890a5505380,-75.0
rdc,2021-05-25,11.1,uha,3890a5503e60,-76.0
rdc,2021-05-25,11.1,uha,3890a5298a00,-76.0
rdc,2021-05-25,11.1,uha,3890a5505380,-78.0
rdc,2021-05-25,11.1,uha,3890a5503e60,-70.0
rdc,2021-05-25,11.1,uha,3890a54ca360,-92.0
rdc,2021-05-25,11.1,uha,3890a549a1e0,-97.0
rdc,2021-05-25,11.1,uha,3890a54ca360,-94.0
rdc,2021-05-25,11.1,uha,3890a549a1e0,-94.0
rdc,2021-05-25,11.1,uha,3890a5505380,-81.0
rdc,2021-05-25,11.1,uha,3890a5298a00,-79.0
rdc,2021-05-25,11.1,uha,3890a5505380,-82.0
rdc,2021-05-25,11.1,uha,3890a5503e60,-82.0
rdc,2021-05-25,11.1,uha,3890a5298a00,-79.0
rdc,2021-05-25,11.1,uha,3890a5503e60,-74.0
rdc,2021-05-25,11.1,uha,3890a5298a00,-78.0
rdc,2021-05-25,11.1,uha,3890a5505380,-80.0
rdc,2021-05-25,11.1,uha,3890a5503e60,-77.0
rdc,2021-05-25,11.1,uha,3890a54ca360,-90.0
rdc,2021-05-25,11.1,uha,3890a54ca360,-95.0
rdc,2021-05-25,11.2,uha,3890a5298a00,-78.0
rdc,2021-05-25,11.2,uha,3890a5298a00,-78.0
rdc,2021-05-25,11.2,uha,3890a5298a00,-78.0
rdc,2021-05-25,11.2,uha,3890a5298a00,-78.0
rdc,2021-05-25,11.2,uha,3890a5298a00,-79.0
rdc,2021-05-25,11.2,uha,3890a5298a00,-77.0
rdc,2021-05-25,11.2,uha,3890a5298a00,-78.0
rdc,2021-05-25,11.2,uha,3890a5298a00,-77.0
rdc,2021-05-25,11.2,uha,3890a5298a00,-80.0
rdc,2021-05-25,11.2,uha,3890a5298a00,-78.0
rdc,2021-05-25,11.2,uha,3890a5503e60,-66.0
rdc,2021-05-25,11.2,uha,3890a5298a00,-78.0
rdc,2021-05-25,11.2,uha,3890a5503e60,-65.0
rdc,2021-05-25,11.2,uha,3890a5505380,-70.0
rdc,2021-05-25,11.2,uha,3890a5298a00,-79.0
rdc,2021-05-25,11.2,uha,3890a5298a00,-78.0
rdc,2021-05-25,11.2,uha,3890a5503e60,-66.0
rdc,2021-05-25,11.2,uha,3890a5505380,-71.0
rdc,2021-05-25,11.2,uha,3890a5298a00,-78.0
rdc,2021-05-25,11.2,uha,3890a5298a00,-78.0
rdc,2021-05-25,11.2,uha,3890a5298a00,-77.0
rdc,2021-05-25,11.2,uha,3890a5298a00,-79.0
rdc,2021-05-25,11.2,uha,3890a5298a00,-79.0
rdc,2021-05-25,11.2,uha,3890a5298a00,-79.0
rdc,2021-05-25,11.2,uha,3890a5298a00,-78.0
rdc,2021-05-25,11.2,uha,3890a5298a00,-79.0
rdc,2021-05-25,11.2,uha,3890a5298a00,-79.0
rdc,2021-05-25,11.2,uha,3890a5298a00,-78.0
rdc,2021-05-25,11.2,uha,3890a5298a00,-78.0
rdc,2021-05-25,11.2,uha,3890a5298a00,-77.0
rdc,2021-05-25,11.2,uha,3890a5298a00,-78.0
rdc,2021-05-25,11.2,uha,3890a5298a00,-78.0
rdc,2021-05-25,11.2,uha,3890a5298a00,-78.0
rdc,2021-05-25,11.2,uha,3890a5298a00,-78.0
rdc,2021-05-25,11.2,uha,3890a5298a00,-78.0
rdc,2021-05-25,11.2,uha,3890a5298a00,-77.0
rdc,2021-05-25,11.2,uha,3890a5505380,-70.0
rdc,2021-05-25,12.0,uha,3890a5505380,-63.0
rdc,2021-05-25,12.0,uha,3890a5505380,-64.0
rdc,2021-05-25,12.0,uha,3890a5503e60,-67.0
rdc,2021-05-25,12.0,uha,3890a5298a00,-79.0
rdc,2021-05-25,12.0,uha,3890a54ca360,-88.0
rdc,2021-05-25,12.0,uha,3890a5503e60,-64.0
rdc,2021-05-25,12.0,uha,3890a5505380,-65.0
rdc,2021-05-25,12.0,uha,3890a5298a00,-79.0
rdc,2021-05-25,12.0,uha,3890a54ca360,-89.0
rdc,2021-05-25,12.0,uha,3890a54ca360,-93.0
rdc,2021-05-25,12.0,uha,3890a5503e60,-66.0
rdc,2021-05-25,12.0,uha,3890a5298a00,-77.0
rdc,2021-05-25,12.0,uha,3890a54ca360,-87.0
rdc,2021-05-25,12.0,uha,3890a5505380,-64.0
rdc,2021-05-25,12.0,uha,3890a5503e60,-68.0
rdc,2021-05-25,12.0,uha,3890a5298a00,-77.0
rdc,2021-05-25,12.0,uha,3890a54ca360,-88.0
